"document_id","timestamp","state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"4070","1518533982","Uttar Pradesh","Hathras","Haathras","Grapes","Green","13/02/2018","5100","5500","5300"
"4071","1518533982","Uttar Pradesh","Hathras","Haathras","Green Chilli","Green Chilly","13/02/2018","2500","2800","2650"
"4072","1518533982","Uttar Pradesh","Hathras","Haathras","Green Gram (Moong)","Green (Whole)","13/02/2018","4800","4940","4880"
"4073","1518533982","Uttar Pradesh","Hathras","Haathras","Green Peas","Green Peas","13/02/2018","1050","1400","1200"
"4074","1518533982","Uttar Pradesh","Hathras","Haathras","Guava","Guava","13/02/2018","1800","2100","1950"
"4075","1518533982","Uttar Pradesh","Hathras","Haathras","Gur(Jaggery)","Other","13/02/2018","2970","3150","3050"
"4076","1518533982","Uttar Pradesh","Hathras","Haathras","Lemon","Other","13/02/2018","2100","2500","2300"
"4077","1518533982","Uttar Pradesh","Hathras","Haathras","Maize","Hybrid/Local","13/02/2018","1100","1230","1185"
"4078","1518533982","Uttar Pradesh","Hathras","Haathras","Mousambi(Sweet Lime)","Mousambi","13/02/2018","2250","2600","2450"
"4079","1518533982","Uttar Pradesh","Hathras","Haathras","Onion","Red","13/02/2018","2200","2600","2400"
"4080","1518533982","Uttar Pradesh","Hathras","Haathras","Paddy(Dhan)","Basmati 1509","13/02/2018","3250","3380","3320"
"4081","1518533982","Uttar Pradesh","Hathras","Haathras","Paddy(Dhan)","Sugandha","13/02/2018","2970","3100","3010"
"4082","1518533982","Uttar Pradesh","Hathras","Haathras","Paddy(Dhan)","SuperFine(Basmati)","13/02/2018","3550","3670","3610"
"4083","1518533982","Uttar Pradesh","Hathras","Haathras","Papaya","Papaya","13/02/2018","2100","2500","2300"
"4084","1518533982","Uttar Pradesh","Hathras","Haathras","Peas(Dry)","Peas(Dry)","13/02/2018","2950","3120","3030"
"4085","1518533982","Uttar Pradesh","Hathras","Haathras","Pomegranate","Pomogranate","13/02/2018","5700","6100","5900"
"4086","1518533982","Uttar Pradesh","Hathras","Haathras","Potato","Desi","13/02/2018","330","550","450"
"4087","1518533982","Uttar Pradesh","Hathras","Haathras","Pumpkin","Pumpkin","13/02/2018","1200","1500","1350"
"4088","1518533982","Uttar Pradesh","Hathras","Haathras","Raddish","Raddish","13/02/2018","370","550","450"
"4089","1518533982","Uttar Pradesh","Hathras","Haathras","Rice","Coarse","13/02/2018","2500","2600","2545"
"4090","1518533982","Uttar Pradesh","Hathras","Haathras","Sweet Potato","Sweet Potato","13/02/2018","1250","1550","1400"
"4091","1518533982","Uttar Pradesh","Hathras","Haathras","Tomato","Deshi","13/02/2018","450","750","600"
"4092","1518533982","Uttar Pradesh","Hathras","Haathras","Wheat","Dara","13/02/2018","1610","1660","1640"
"4093","1518533982","Uttar Pradesh","Hathras","Shadabad","Onion","Red","13/02/2018","2200","2400","2300"
"4094","1518533982","Uttar Pradesh","Hathras","Shadabad","Potato","Desi","13/02/2018","200","300","250"
"4095","1518533982","Uttar Pradesh","Hathras","Shadabad","Tomato","Deshi","13/02/2018","800","1000","900"
"4096","1518533982","Uttar Pradesh","Hathras","Sikandraraau","Bajra(Pearl Millet/Cumbu)","Deshi","13/02/2018","975","1050","1005"
"4097","1518533982","Uttar Pradesh","Hathras","Sikandraraau","Maize","Yellow","13/02/2018","1020","1105","1070"
"4098","1518533982","Uttar Pradesh","Hathras","Sikandraraau","Paddy(Dhan)","Fine","13/02/2018","1550","1720","1610"
"4099","1518533982","Uttar Pradesh","Hathras","Sikandraraau","Paddy(Dhan)","Other","13/02/2018","2100","2410","2305"
"4100","1518533982","Uttar Pradesh","Hathras","Sikandraraau","Paddy(Dhan)","SuperFine(Basmati)","13/02/2018","2575","2715","2670"
"4101","1518533982","Uttar Pradesh","Hathras","Sikandraraau","Potato","Desi","13/02/2018","200","280","240"
"4102","1518533982","Uttar Pradesh","Hathras","Sikandraraau","Wheat","Dara","13/02/2018","1550","1635","1610"
"4103","1518533982","Uttar Pradesh","Jalaun (Orai)","Ait","Wheat","Dara","13/02/2018","1540","1560","1550"
"4104","1518533982","Uttar Pradesh","Jalaun (Orai)","Jalaun","Bottle gourd","Other","13/02/2018","860","910","900"
"4105","1518533982","Uttar Pradesh","Jalaun (Orai)","Jalaun","Brinjal","Other","13/02/2018","850","900","870"
"4106","1518533982","Uttar Pradesh","Jalaun (Orai)","Jalaun","Carrot","Carrot","13/02/2018","650","700","670"
"4107","1518533982","Uttar Pradesh","Jalaun (Orai)","Jalaun","Green Chilli","Green Chilly","13/02/2018","1860","1950","1900"
"4108","1518533982","Uttar Pradesh","Jalaun (Orai)","Jalaun","Lentil(Masur)","Other","13/02/2018","2650","2700","2671"
"4109","1518533982","Uttar Pradesh","Jalaun (Orai)","Jalaun","Onion","Other","13/02/2018","1900","2000","1950"
"4110","1518533982","Uttar Pradesh","Jalaun (Orai)","Jalaun","Peas(Dry)","Other","13/02/2018","2580","2625","2616"
"4111","1518533982","Uttar Pradesh","Jalaun (Orai)","Jalaun","Potato","Other","13/02/2018","500","550","540"
"4112","1518533982","Uttar Pradesh","Jalaun (Orai)","Jalaun","Pumpkin","Other","13/02/2018","950","1050","1000"
"4113","1518533982","Uttar Pradesh","Jalaun (Orai)","Jalaun","Raddish","Raddish","13/02/2018","550","620","600"
"4114","1518533982","Uttar Pradesh","Jalaun (Orai)","Jalaun","Sesamum(Sesame,Gingelly,Til)","Other","13/02/2018","6870","6950","6900"
"4115","1518533982","Uttar Pradesh","Jalaun (Orai)","Jalaun","Tomato","Other","13/02/2018","600","700","650"
"4116","1518533982","Uttar Pradesh","Jalaun (Orai)","Jalaun","Wheat","Other","13/02/2018","1450","1500","1496"
"4117","1518533982","Uttar Pradesh","Jalaun (Orai)","Kadaura","Peas(Dry)","Other","13/02/2018","2400","2500","2450"
"4118","1518533982","Uttar Pradesh","Jalaun (Orai)","Kadaura","Wheat","147 Average","13/02/2018","1500","1530","1515"
"4119","1518533982","Uttar Pradesh","Jalaun (Orai)","Kalpi","Lentil(Masur)","Kala Masoor New","13/02/2018","2880","2900","2890"
"4120","1518533982","Uttar Pradesh","Jalaun (Orai)","Kalpi","Peas(Dry)","Other","13/02/2018","2380","2400","2390"
"4121","1518533982","Uttar Pradesh","Jalaun (Orai)","Kalpi","Wheat","Dara","13/02/2018","1480","1500","1490"
"4122","1518533982","Uttar Pradesh","Jalaun (Orai)","Konch","Apple","Other","13/02/2018","5400","5550","5500"
"4123","1518533982","Uttar Pradesh","Jalaun (Orai)","Konch","Bottle gourd","Bottle Gourd","13/02/2018","840","950","900"
"4124","1518533982","Uttar Pradesh","Jalaun (Orai)","Konch","Brinjal","Round/Long","13/02/2018","780","860","820"
"4125","1518533982","Uttar Pradesh","Jalaun (Orai)","Konch","Cabbage","Cabbage","13/02/2018","600","700","650"
"4126","1518533982","Uttar Pradesh","Jalaun (Orai)","Konch","Cauliflower","Other","13/02/2018","650","745","700"
"4127","1518533982","Uttar Pradesh","Jalaun (Orai)","Konch","Green Chilli","Green Chilly","13/02/2018","1700","1850","1800"
"4128","1518533982","Uttar Pradesh","Jalaun (Orai)","Konch","Lentil(Masur)","Other","13/02/2018","2700","2800","2750"
"4129","1518533982","Uttar Pradesh","Jalaun (Orai)","Konch","Onion","Red","13/02/2018","1600","1800","1750"
"4130","1518533982","Uttar Pradesh","Jalaun (Orai)","Konch","Potato","Other","13/02/2018","400","575","500"
"4131","1518533982","Uttar Pradesh","Jalaun (Orai)","Konch","Pumpkin","Pumpkin","13/02/2018","850","960","910"
"4132","1518533982","Uttar Pradesh","Jalaun (Orai)","Konch","Raddish","Raddish","13/02/2018","425","540","500"
"4133","1518533982","Uttar Pradesh","Jalaun (Orai)","Konch","Tomato","Local","13/02/2018","500","670","610"
"4134","1518533982","Uttar Pradesh","Jalaun (Orai)","Konch","Wheat","Dara","13/02/2018","1475","1520","1500"
"4135","1518533982","Uttar Pradesh","Jalaun (Orai)","Konch","White Peas","Other","13/02/2018","2410","2530","2525"
"4136","1518533982","Uttar Pradesh","Jalaun (Orai)","Madhogarh","Arhar (Tur/Red Gram)","777 New Ind","13/02/2018","3670","3770","3720"
"4137","1518533982","Uttar Pradesh","Jalaun (Orai)","Madhogarh","Sesamum(Sesame,Gingelly,Til)","Other","13/02/2018","7070","7170","7120"
"4138","1518533982","Uttar Pradesh","Jalaun (Orai)","Madhogarh","Wheat","Other","13/02/2018","1500","1520","1510"
"4139","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Apple","Delicious","13/02/2018","5750","5860","5800"
"4140","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","13/02/2018","6150","6200","6170"
"4141","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Bengal Gram Dal (Chana Dal)","Bengal Gram (Split)","13/02/2018","5600","5670","5630"
"4142","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Bengal Gram(Gram)","Desi (Whole)","13/02/2018","4970","5025","5000"
"4143","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Black Gram Dal (Urd Dal)","Black Gram Dal","13/02/2018","5625","5670","5640"
"4144","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Bottle gourd","Bottle Gourd","13/02/2018","1200","1250","1230"
"4145","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Carrot","Carrot","13/02/2018","840","880","860"
"4146","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Cauliflower","African Sarson","13/02/2018","700","750","730"
"4147","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Gur(Jaggery)","Red","13/02/2018","3230","3280","3260"
"4148","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Maize","Yellow","13/02/2018","1420","1450","1430"
"4149","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Mousambi(Sweet Lime)","Mousambi","13/02/2018","2450","2550","2500"
"4150","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Mustard","Lohi Black","13/02/2018","3710","3750","3720"
"4151","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Onion","Red","13/02/2018","2450","2500","2480"
"4152","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Paddy(Dhan)","Paddy Coarse","13/02/2018","1550","1560","1560"
"4153","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Peas(Dry)","Peas(Dry)","13/02/2018","2970","3000","2990"
"4154","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Pomegranate","Pomogranate","13/02/2018","4450","4570","4500"
"4155","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Potato","Potato","13/02/2018","530","575","550"
"4156","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Pumpkin","Pumpkin","13/02/2018","1500","1550","1520"
"4157","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Raddish","Raddish","13/02/2018","450","500","450"
"4158","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Rice","III","13/02/2018","2125","2150","2135"
"4159","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Tomato","Tomato","13/02/2018","750","800","780"
"4160","1518533982","Uttar Pradesh","Jaunpur","Jaunpur","Wheat","Dara","13/02/2018","1620","1645","1630"
"4161","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Apple","Apple","13/02/2018","5130","5300","5210"
"4162","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","13/02/2018","5970","6030","6000"
"4163","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Bengal Gram(Gram)","Desi (Whole)","13/02/2018","5900","5960","5920"
"4164","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Bottle gourd","Bottle Gourd","13/02/2018","840","1000","910"
"4165","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Brinjal","Brinjal","13/02/2018","760","900","820"
"4166","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Carrot","Carrot","13/02/2018","540","700","620"
"4167","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Cauliflower","Cauliflower","13/02/2018","860","1000","910"
"4168","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Garlic","Garlic","13/02/2018","2970","3050","3000"
"4169","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Ginger(Green)","Green Ginger","13/02/2018","2600","2650","2620"
"4170","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Green Chilli","Green Chilly","13/02/2018","2560","2730","2640"
"4171","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Gur(Jaggery)","Yellow","13/02/2018","3570","3640","3610"
"4172","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Mousambi(Sweet Lime)","Mousambi","13/02/2018","1760","1900","1820"
"4173","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Mustard","Sarson(Black)","13/02/2018","3670","3720","3700"
"4174","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Mustard Oil","Mustard Oil","13/02/2018","9780","9830","9800"
"4175","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Onion","Red","13/02/2018","2970","3040","3000"
"4176","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Paddy(Dhan)","Other","13/02/2018","1540","1560","1550"
"4177","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Peas cod","Peas cod","13/02/2018","1460","1600","1520"
"4178","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Peas(Dry)","Peas(Dry)","13/02/2018","2970","3030","3000"
"4179","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Pomegranate","Pomogranate","13/02/2018","4120","4300","4200"
"4180","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Potato","Potato","13/02/2018","470","550","500"
"4181","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Raddish","Raddish","13/02/2018","300","430","360"
"4182","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Rice","III","13/02/2018","2070","2130","2100"
"4183","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Tomato","Tomato","13/02/2018","630","800","700"
"4184","1518533982","Uttar Pradesh","Jaunpur","Shahganj","Wheat","Dara","13/02/2018","1580","1630","1600"
"4185","1518533982","Uttar Pradesh","Jhansi","Baruwasagar","Ginger(Green)","Green Ginger","13/02/2018","1770","1960","1865"
"4186","1518533982","Uttar Pradesh","Jhansi","Chirgaon","Peas(Dry)","Peas(Dry)","13/02/2018","2420","2500","2460"
"4187","1518533982","Uttar Pradesh","Jhansi","Chirgaon","Potato","Desi","13/02/2018","480","520","500"
"4188","1518533982","Uttar Pradesh","Jhansi","Chirgaon","Tomato","Deshi","13/02/2018","580","620","600"
"4189","1518533982","Uttar Pradesh","Jhansi","Chirgaon","Wheat","Dara","13/02/2018","1490","1525","1500"
"4190","1518533982","Uttar Pradesh","Jhansi","Gurusarai","Gur(Jaggery)","Other","13/02/2018","2900","3000","2950"
"4191","1518533982","Uttar Pradesh","Jhansi","Gurusarai","Lentil(Masur)","Other","13/02/2018","2920","3080","3000"
"4192","1518533982","Uttar Pradesh","Jhansi","Gurusarai","Onion","Other","13/02/2018","1970","2050","2010"
"4193","1518533982","Uttar Pradesh","Jhansi","Gurusarai","Peas(Dry)","Other","13/02/2018","2460","2540","2500"
"4194","1518533982","Uttar Pradesh","Jhansi","Gurusarai","Potato","Other","13/02/2018","520","580","550"
"4195","1518533982","Uttar Pradesh","Jhansi","Gurusarai","Rice","III","13/02/2018","2300","2500","2400"
"4196","1518533982","Uttar Pradesh","Jhansi","Gurusarai","Wheat","Other","13/02/2018","1450","1650","1550"
"4197","1518533982","Uttar Pradesh","Jhansi","Jhansi","Onion","Nasik","13/02/2018","1550","1650","1610"
"4198","1518533982","Uttar Pradesh","Jhansi","Jhansi","Potato","F.A.Q.","13/02/2018","485","530","500"
"4199","1518533982","Uttar Pradesh","Jhansi","Jhansi","Tomato","Deshi","13/02/2018","600","630","620"
"4200","1518533982","Uttar Pradesh","Jhansi","Mauranipur","Apple","Other","13/02/2018","5550","5650","5600"
"4201","1518533982","Uttar Pradesh","Jhansi","Mauranipur","Barley (Jau)","Dara","13/02/2018","1230","1330","1280"
"4202","1518533982","Uttar Pradesh","Jhansi","Mauranipur","Lentil(Masur)","Other","13/02/2018","2855","3055","2955"
"4203","1518533982","Uttar Pradesh","Jhansi","Mauranipur","Mustard","Big 100 Kg","13/02/2018","3160","3240","3200"
"4204","1518533982","Uttar Pradesh","Jhansi","Mauranipur","Onion","Other","13/02/2018","2170","2250","2210"
"4205","1518533982","Uttar Pradesh","Jhansi","Mauranipur","Peas(Dry)","Peas(Dry)","13/02/2018","2450","2550","2500"
"4206","1518533982","Uttar Pradesh","Jhansi","Mauranipur","Potato","Other","13/02/2018","485","565","525"
"4207","1518533982","Uttar Pradesh","Jhansi","Mauranipur","Wheat","Dara","13/02/2018","1400","1600","1500"
"4208","1518533982","Uttar Pradesh","Jhansi","Moth","Paddy(Dhan)","1121","13/02/2018","3200","3300","3215"
"4209","1518533982","Uttar Pradesh","Jhansi","Moth","Potato","F.A.Q.","13/02/2018","550","580","560"
"4210","1518533982","Uttar Pradesh","Jhansi","Moth","Tomato","Deshi","13/02/2018","540","580","550"
"4211","1518533982","Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Banana","Medium","13/02/2018","1000","1050","1000"
"4212","1518533982","Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Brinjal","Brinjal","13/02/2018","300","350","300"
"4213","1518533982","Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Cauliflower","Local","13/02/2018","320","350","320"
"4214","1518533982","Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Potato","Local","13/02/2018","300","350","300"
"4215","1518533982","Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Apple","Delicious","13/02/2018","4100","4200","4150"
"4216","1518533982","Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Banana","Banana - Ripe","13/02/2018","750","850","800"
"4217","1518533982","Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Carrot","Carrot","13/02/2018","500","700","600"
"4218","1518533982","Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Gur(Jaggery)","Other","13/02/2018","2300","2500","2400"
"4219","1518533982","Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Onion","Red","13/02/2018","1700","1900","1800"
"4220","1518533982","Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Potato","Desi","13/02/2018","400","600","500"
"4221","1518533982","Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Raddish","Other","13/02/2018","250","325","300"
"4222","1518533982","Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Tomato","Deshi","13/02/2018","700","900","800"
"4223","1518533982","Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Apple","Delicious","13/02/2018","7200","7400","7300"
"4224","1518533982","Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","13/02/2018","6000","6100","6050"
"4225","1518533982","Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Bajra(Pearl Millet/Cumbu)","PCB-138","13/02/2018","1000","1060","1030"
